# label=nes system=NES ramDomain=nil start=2100 end=3200 step=1
# frame,gameMode,phase,subphase,frameCtr,curVScroll,curHScroll,ppuCtrl,switchReq,tileBufSel,lineCounter,vramHi,vramLo,textIndex,objYTick,vsram0,ppuScrlX,ppuScrlY,hintQCount,hintPendSplit,introScrollMode,stagedMode,stagedHintCtr,stagedBase,stagedEvent,activeHintCtr,stagedSegment,activeSegment,activeBase,activeEvent,spriteVisible,attrIndex,itemRow
02235,00,01,02,A3,24,00,B2,00,00,0C,21,60,05,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,21,03
02236,00,01,02,A4,24,00,B2,00,00,0C,21,60,05,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,21,03
02237,00,01,02,A5,25,00,B2,00,00,0D,21,60,05,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,21,03
02238,00,01,02,A6,25,00,B2,00,00,0D,21,60,05,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,21,03
02239,00,01,02,A7,26,00,B2,00,00,0E,21,60,05,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,21,03
02240,00,01,02,A8,26,00,B2,00,00,0E,21,60,05,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,21,03
02241,00,01,02,A9,27,00,B2,00,00,0F,21,60,05,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,21,03
02242,00,01,02,AA,27,00,B2,00,00,0F,21,60,05,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,21,03
02243,00,01,02,AB,28,00,B2,00,00,10,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02244,00,01,02,AC,28,00,B2,00,00,10,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02245,00,01,02,AD,29,00,B2,00,00,11,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02246,00,01,02,AE,29,00,B2,00,00,11,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02247,00,01,02,AF,2A,00,B2,00,00,12,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02248,00,01,02,B0,2A,00,B2,00,00,12,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02249,00,01,02,B1,2B,00,B2,00,00,13,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02250,00,01,02,B2,2B,00,B2,00,00,13,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02251,00,01,02,B3,2C,00,B2,00,00,14,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02252,00,01,02,B4,2C,00,B2,00,00,14,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02253,00,01,02,B5,2D,00,B2,00,00,15,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02254,00,01,02,B6,2D,00,B2,00,00,15,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02255,00,01,02,B7,2E,00,B2,00,00,16,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02256,00,01,02,B8,2E,00,B2,00,00,16,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02257,00,01,02,B9,2F,00,B2,00,00,17,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02258,00,01,02,BA,2F,00,B2,00,00,17,21,80,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,22,03
02259,00,01,02,BB,30,00,B2,00,00,18,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02260,00,01,02,BC,30,00,B2,00,00,18,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02261,00,01,02,BD,31,00,B2,00,00,19,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02262,00,01,02,BE,31,00,B2,00,00,19,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02263,00,01,02,BF,32,00,B2,00,00,1A,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02264,00,01,02,C0,32,00,B2,00,00,1A,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02265,00,01,02,C1,33,00,B2,00,00,1B,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02266,00,01,02,C2,33,00,B2,00,00,1B,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02267,00,01,02,C3,34,00,B2,00,00,1C,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02268,00,01,02,C4,34,00,B2,00,00,1C,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02269,00,01,02,C5,35,00,B2,00,00,1D,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02270,00,01,02,C6,35,00,B2,00,00,1D,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02271,00,01,02,C7,36,00,B2,00,00,1E,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02272,00,01,02,C8,36,00,B2,00,00,1E,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02273,00,01,02,C9,37,00,B2,00,00,1F,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02274,00,01,02,CA,37,00,B2,00,00,1F,21,A0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,23,03
02275,00,01,02,CB,38,00,B2,00,00,20,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02276,00,01,02,CC,38,00,B2,00,00,20,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02277,00,01,02,CD,39,00,B2,00,00,21,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02278,00,01,02,CE,39,00,B2,00,00,21,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02279,00,01,02,CF,3A,00,B2,00,00,22,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02280,00,01,02,D0,3A,00,B2,00,00,22,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02281,00,01,02,D1,3B,00,B2,00,00,23,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02282,00,01,02,D2,3B,00,B2,00,00,23,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02283,00,01,02,D3,3C,00,B2,00,00,24,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02284,00,01,02,D4,3C,00,B2,00,00,24,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02285,00,01,02,D5,3D,00,B2,00,00,25,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02286,00,01,02,D6,3D,00,B2,00,00,25,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02287,00,01,02,D7,3E,00,B2,00,00,26,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02288,00,01,02,D8,3E,00,B2,00,00,26,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02289,00,01,02,D9,3F,00,B2,00,00,27,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02290,00,01,02,DA,3F,00,B2,00,00,27,21,C0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,24,03
02291,00,01,02,DB,40,00,B2,00,00,28,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,25,04
02292,00,01,02,DC,40,00,B2,00,00,28,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,25,04
02293,00,01,02,DD,41,00,B2,00,00,29,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,25,04
02294,00,01,02,DE,41,00,B2,00,00,29,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,8,25,04
02295,00,01,02,DF,42,00,B2,00,00,2A,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02296,00,01,02,E0,42,00,B2,00,00,2A,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02297,00,01,02,E1,43,00,B2,00,00,2B,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02298,00,01,02,E2,43,00,B2,00,00,2B,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02299,00,01,02,E3,44,00,B2,00,00,2C,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02300,00,01,02,E4,44,00,B2,00,00,2C,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02301,00,01,02,E5,45,00,B2,00,00,2D,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02302,00,01,02,E6,45,00,B2,00,00,2D,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02303,00,01,02,E7,46,00,B2,00,00,2E,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02304,00,01,02,E8,46,00,B2,00,00,2E,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02305,00,01,02,E9,47,00,B2,00,00,2F,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02306,00,01,02,EA,47,00,B2,00,00,2F,21,E0,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,25,04
02307,00,01,02,EB,48,00,B2,00,00,30,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02308,00,01,02,EC,48,00,B2,00,00,30,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02309,00,01,02,ED,49,00,B2,00,00,31,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02310,00,01,02,EE,49,00,B2,00,00,31,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02311,00,01,02,EF,4A,00,B2,00,00,32,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02312,00,01,02,F0,4A,00,B2,00,00,32,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02313,00,01,02,F1,4B,00,B2,00,00,33,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02314,00,01,02,F2,4B,00,B2,00,00,33,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02315,00,01,02,F3,4C,00,B2,00,00,34,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02316,00,01,02,F4,4C,00,B2,00,00,34,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02317,00,01,02,F5,4D,00,B2,00,00,35,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02318,00,01,02,F6,4D,00,B2,00,00,35,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02319,00,01,02,F7,4E,00,B2,00,00,36,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02320,00,01,02,F8,4E,00,B2,00,00,36,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02321,00,01,02,F9,4F,00,B2,00,00,37,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02322,00,01,02,FA,4F,00,B2,00,00,37,22,00,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,26,04
02323,00,01,02,FB,50,00,B2,00,00,38,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02324,00,01,02,FC,50,00,B2,00,00,38,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02325,00,01,02,FD,51,00,B2,00,00,39,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02326,00,01,02,FE,51,00,B2,00,00,39,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02327,00,01,02,FF,52,00,B2,00,00,3A,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02328,00,01,02,00,52,00,B2,00,00,3A,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02329,00,01,02,01,53,00,B2,00,00,3B,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02330,00,01,02,02,53,00,B2,00,00,3B,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02331,00,01,02,03,54,00,B2,00,00,3C,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02332,00,01,02,04,54,00,B2,00,00,3C,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02333,00,01,02,05,55,00,B2,00,00,3D,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02334,00,01,02,06,55,00,B2,00,00,3D,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02335,00,01,02,07,56,00,B2,00,00,3E,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02336,00,01,02,08,56,00,B2,00,00,3E,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02337,00,01,02,09,57,00,B2,00,00,3F,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02338,00,01,02,0A,57,00,B2,00,00,3F,22,20,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,27,04
02339,00,01,02,0B,58,00,B2,00,00,40,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02340,00,01,02,0C,58,00,B2,00,00,40,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02341,00,01,02,0D,59,00,B2,00,00,41,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02342,00,01,02,0E,59,00,B2,00,00,41,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02343,00,01,02,0F,5A,00,B2,00,00,42,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02344,00,01,02,10,5A,00,B2,00,00,42,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02345,00,01,02,11,5B,00,B2,00,00,43,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02346,00,01,02,12,5B,00,B2,00,00,43,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02347,00,01,02,13,5C,00,B2,00,00,44,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02348,00,01,02,14,5C,00,B2,00,00,44,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02349,00,01,02,15,5D,00,B2,00,00,45,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02350,00,01,02,16,5D,00,B2,00,00,45,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02351,00,01,02,17,5E,00,B2,00,00,46,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02352,00,01,02,18,5E,00,B2,00,00,46,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02353,00,01,02,19,5F,00,B2,00,00,47,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02354,00,01,02,1A,5F,00,B2,00,00,47,22,40,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,28,04
02355,00,01,02,1B,60,00,B2,00,00,48,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02356,00,01,02,1C,60,00,B2,00,00,48,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02357,00,01,02,1D,61,00,B2,00,00,49,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02358,00,01,02,1E,61,00,B2,00,00,49,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02359,00,01,02,1F,62,00,B2,00,00,4A,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02360,00,01,02,20,62,00,B2,00,00,4A,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02361,00,01,02,21,63,00,B2,00,00,4B,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02362,00,01,02,22,63,00,B2,00,00,4B,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02363,00,01,02,23,64,00,B2,00,00,4C,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02364,00,01,02,24,64,00,B2,00,00,4C,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02365,00,01,02,25,65,00,B2,00,00,4D,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02366,00,01,02,26,65,00,B2,00,00,4D,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02367,00,01,02,27,66,00,B2,00,00,4E,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02368,00,01,02,28,66,00,B2,00,00,4E,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02369,00,01,02,29,67,00,B2,00,00,4F,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02370,00,01,02,2A,67,00,B2,00,00,4F,22,60,06,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,29,04
02371,00,01,02,2B,68,00,B2,00,00,50,22,80,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,2A,04
02372,00,01,02,2C,68,00,B2,00,00,50,22,80,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,2A,04
02373,00,01,02,2D,69,00,B2,00,00,51,22,80,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,2A,04
02374,00,01,02,2E,69,00,B2,00,00,51,22,80,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,2A,04
02375,00,01,02,2F,6A,00,B2,00,00,52,22,80,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,2A,04
02376,00,01,02,30,6A,00,B2,00,00,52,22,80,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,2A,04
02377,00,01,02,31,6B,00,B2,00,00,53,22,80,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,2A,04
02378,00,01,02,32,6B,00,B2,00,00,53,22,80,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,2A,04
02379,00,01,02,33,6C,00,B2,00,00,54,22,80,07,01,FFFF,FF,FF,FF,FF,FF,FF,FF,FFFF,FFFF,FF,FF,FF,FFFF,FFFF,10,2A,04
